Date,Close,High,Low,Open,Volume
7/14/2021,23.45096016,23.45096016,23.24995155,23.24995155,5053520
7/15/2021,23.38395691,23.45095874,23.31695353,23.38395691,5757930
7/25/2021,23.38395691,23.45095874,23.31695353,23.38395691,7554411
7/26/2021,23.28345299,23.41745821,23.28345299,23.38395806,3208831
7/27/2021,23.24995041,23.31695379,23.24995041,23.2834521,4955789
7/28/2021,23.38395691,23.38395691,23.24995015,23.24995015,3776510
7/29/2021,23.35045815,23.38395984,23.24995306,23.35045815,6882856
8/1/2021,23.31695175,23.38395513,23.28345006,23.31695175,4458624
8/2/2021,23.41745758,23.51796265,23.28345236,23.28345236,10849567
8/3/2021,23.51795959,23.51795959,23.35045271,23.41745454,7030254
8/4/2021,23.41745758,23.51796265,23.38395744,23.45095927,5184431
8/5/2021,23.48446465,23.51796634,23.35045941,23.41746125,4794748
8/8/2021,23.55146599,23.61846938,23.41746075,23.45096245,8948931
8/9/2021,23.55146599,23.58496768,23.48446414,23.51796584,5798820
8/10/2021,23.55146599,23.58496768,23.48446414,23.51796584,5015629
8/11/2021,23.61846161,23.61846161,23.5179581,23.55145824,7506576
8/12/2021,23.58496284,23.61846453,23.55146116,23.61846453,5257964
8/15/2021,23.68546867,23.71897036,23.55146192,23.55146192,8176726
8/16/2021,23.68668556,23.75436245,23.65284712,23.75436245,8307391
8/17/2021,23.85587502,23.85587502,23.65284591,23.68668436,11526296
8/18/2021,23.72052765,23.85587989,23.72052765,23.78820299,4873262
8/19/2021,23.65284729,23.78819951,23.55133351,23.72052418,5474513
8/22/2021,23.61901093,23.65284781,23.55133403,23.65284781,2518108
8/23/2021,23.34830666,23.65284958,23.34830666,23.61901269,5354764
8/24/2021,23.55133438,23.55133438,23.41598215,23.41598215,3018767
8/25/2021,23.55133438,23.58517283,23.48365749,23.51749593,2473867
8/26/2021,23.58517456,23.58517456,23.48365921,23.55133611,1922157
8/29/2021,23.61901093,23.65284781,23.51749559,23.51749559,2095070
8/30/2021,23.72052765,23.72052765,23.51749851,23.61901386,5638995
8/31/2021,23.78820419,23.78820419,23.61901505,23.61901505,9071864
9/1/2021,23.68668556,23.75436245,23.68668556,23.72052401,3579522
9/2/2021,23.7543602,23.7543602,23.65284487,23.68668331,2718036
9/5/2021,23.7543602,23.78819708,23.68668331,23.68668331,3539627
9/6/2021,23.7543602,23.7543602,23.68668331,23.72052176,3564553
9/7/2021,23.7543602,23.7543602,23.68668331,23.68668331,2017864
9/8/2021,23.7543602,23.7543602,23.68668331,23.72052176,4953328
9/9/2021,23.65284729,23.72052418,23.65284729,23.68668574,4806624
9/12/2021,23.65284729,23.72052418,23.65284729,23.68668574,2743708
9/13/2021,23.72052765,23.72052765,23.61901386,23.65285075,4588063
9/14/2021,23.65284729,23.72052418,23.65284729,23.65284729,4993304
9/15/2021,23.78820419,23.78820419,23.6866904,23.6866904,9275156
9/16/2021,23.78820419,23.8558811,23.72052885,23.78820419,12930258
9/19/2021,23.68668556,23.78819934,23.61901023,23.75436245,8907581
9/20/2021,23.68668556,23.68668556,23.61901023,23.65284712,5361184
9/21/2021,23.61901093,23.68668626,23.61901093,23.61901093,5476276
9/22/2021,23.65284729,23.68668574,23.61901041,23.61901041,2945319
9/26/2021,23.7543602,23.78819708,23.65284487,23.68668331,9635319
9/27/2021,23.7543602,23.82203552,23.72052176,23.7543602,7503121
9/28/2021,24.600317,24.73566923,23.72052518,23.78820051,38123894
9/29/2021,24.3634491,24.667992,24.22809687,24.43112443,16498002
9/30/2021,24.3634491,24.43112443,24.16041998,24.32961065,10448261
10/3/2021,24.39728546,24.39728546,24.26193325,24.29577013,5459140
10/4/2021,24.63415337,24.83718248,24.29577202,24.36344892,15911658
10/5/2021,25.0740509,25.17556469,24.66799265,24.7018311,24454485
10/6/2021,25.24324226,25.71697586,25.07405158,25.07405158,36482899
10/7/2021,25.14172554,25.51394533,25.04021176,25.27707777,8726219
10/10/2021,25.00637054,25.27707497,24.80334145,25.20939964,7603692
10/11/2021,25.00637054,25.00637054,25.00637054,25.00637054,0
10/12/2021,25.17556572,25.3447564,24.93869814,25.04021348,12257349
10/13/2021,25.04021263,25.17556486,25.00637418,25.14172641,5614566
10/14/2021,25.24324226,25.27707915,25.00637468,25.04021313,8139997
10/17/2021,25.3109169,25.41243068,25.17556467,25.20940312,9458962
10/18/2021,25.3109169,25.3109169,25.20940312,25.3109169,5025859
10/19/2021,25.34475517,25.44627052,25.24324139,25.31091673,6158680
10/20/2021,25.20940018,25.34475239,25.10788641,25.2770755,6344638
10/21/2021,25.34475517,25.44627052,25.20940294,25.24324139,7918069
10/24/2021,25.3109169,25.41243068,25.3109169,25.34475535,6353941
10/25/2021,25.34475517,25.37859362,25.24324139,25.24324139,8926540
10/26/2021,25.3109169,25.3785938,25.24324157,25.3109169,9525993
10/27/2021,25.51394463,25.71697374,25.27707707,25.27707707,14718003
10/28/2021,25.54778099,25.58161943,25.34475189,25.44626722,10090928
10/31/2021,25.64929771,25.92000217,25.58162238,25.64929771,10994823
11/1/2021,25.54778099,25.71697164,25.54778099,25.64929476,6283290
11/2/2021,25.64929771,25.64929771,25.48010704,25.54778393,6159783
11/3/2021,25.44626999,25.6154591,25.41242998,25.6154591,3852292
11/4/2021,25.61546135,25.61546135,25.37859532,25.41243221,4071986
11/7/2021,25.68499947,25.7191538,25.61668765,25.68499947,3131054
11/8/2021,25.61668968,25.71915584,25.58253377,25.65084402,6268244
11/9/2021,25.48006821,25.61669028,25.44591229,25.61669028,4215950
11/10/2021,25.5483799,25.65084607,25.3776019,25.48006965,3343692
11/11/2021,25.65084267,25.65084267,25.48006627,25.5142206,2830548
11/14/2021,25.58253479,25.65084504,25.54837888,25.6166907,1978294
11/15/2021,25.4459095,25.58253156,25.4459095,25.51421974,3097391
11/16/2021,25.37759972,25.48006745,25.27513356,25.41175563,4444101
11/17/2021,25.30928802,25.34344393,25.24097621,25.27513212,2940549
11/18/2021,25.30928802,25.30928802,25.30928802,25.30928802,0
11/21/2021,24.66032982,25.00188576,24.59201958,25.00188576,5652116
11/22/2021,24.21630859,24.69448818,24.04553062,24.59202045,6971047
11/23/2021,24.45540047,24.79695645,24.01137675,24.1480004,7143115
11/24/2021,24.59202194,24.76279993,24.59202194,24.76279993,3264997
11/25/2021,24.31877518,24.79695317,24.31877518,24.6261752,4649164
11/28/2021,23.84059906,23.90890931,23.73813133,23.90890931,8476725
11/29/2021,23.84059906,24.01137546,23.84059906,23.87475339,7024624
11/30/2021,23.66981888,23.87475276,23.66981888,23.84059843,13296369
12/1/2021,23.90890884,23.90890884,23.70397496,23.73813087,5295406
12/2/2021,23.87475204,23.94306386,23.73812998,23.87475204,6405455
12/5/2021,24.04553223,24.11384405,23.90891015,23.90891015,4156491
12/6/2021,23.90890884,24.14799864,23.90890884,24.07968682,5570424
12/7/2021,23.94306755,24.11384555,23.94306755,24.11384555,4281524
12/8/2021,23.94306755,24.07968963,23.90891164,23.94306755,5985019
12/9/2021,23.73813248,24.01137663,23.66982065,23.97722229,12412425
12/12/2021,23.77228546,23.80644137,23.60150749,23.77228546,4878659
12/13/2021,23.80644608,23.90891225,23.73813424,23.77229016,5796210
12/14/2021,23.90890884,23.90890884,23.73813087,23.80644269,3597979
12/15/2021,24.01138115,24.01138115,23.80644879,23.87475905,4722478
12/16/2021,24.07968521,24.11384112,23.94306315,23.94306315,9738104
12/19/2021,23.94306755,24.04553372,23.90891164,24.0113778,2941634
12/20/2021,24.07968521,24.07968521,23.84059701,23.94306315,5115121
12/21/2021,24.21630859,24.21630859,23.97722038,24.04553062,5250219
12/22/2021,24.1821537,24.3529301,24.14799779,24.1821537,3634583
12/23/2021,24.38708687,24.38708687,24.14799865,24.14799865,3337136
12/26/2021,24.25046349,24.38708554,24.25046349,24.3187753,1592794
12/27/2021,24.1821537,24.25046394,24.14799779,24.25046394,2537683
12/28/2021,24.31877518,24.31877518,24.21630745,24.25046336,3320027
12/29/2021,24.04553223,24.28462204,24.01137631,24.25046613,3158360
12/30/2021,24.45540047,24.45540047,24.01137675,24.04553266,8078821
1/2/2022,24.28462029,24.42124235,24.28462029,24.42124235,2644521
1/3/2022,24.35293007,24.4553978,24.25046392,24.25046392,3409916
1/4/2022,24.31877518,24.38708542,24.28461927,24.31877518,2423144
1/5/2022,24.42123985,24.45539576,24.2846178,24.2846178,2979819
1/6/2022,24.21630859,24.35293066,24.21630859,24.31877632,3839851
1/9/2022,24.38708687,24.38708687,24.2504648,24.2504648,4151697
1/10/2022,24.35293007,24.42124189,24.31877574,24.38708598,3014500
1/11/2022,24.59202194,24.59202194,24.28462188,24.3187778,5862003
1/12/2022,24.83111191,24.83111191,24.52371027,24.5920221,9992188
1/13/2022,25.07019806,25.10435397,24.83110984,24.83110984,8836108
1/16/2022,25.10435677,25.34344658,25.07020085,25.07020085,4540152
1/17/2022,25.20681953,25.27513135,25.00188566,25.13850929,5543157
1/18/2022,25.13850975,25.27513181,25.10435384,25.20681999,3446885
1/19/2022,25.07019806,25.17266421,25.03604215,25.10435397,2374174
1/20/2022,25.17266464,25.17266464,24.96773233,25.07019849,2843756
1/23/2022,24.93357849,25.10435648,24.86526667,25.10435648,2237392
1/24/2022,24.79695511,24.96773309,24.72864329,24.93357718,3231124
1/25/2022,25.00189018,25.00189018,24.66033419,24.76280193,2728437
1/26/2022,25.20681953,25.20681953,24.93357542,24.93357542,3605337
1/27/2022,25.20681953,25.20681953,25.20681953,25.20681953,0
1/30/2022,25.37759972,25.51422179,25.20682173,25.20682173,5011571
1/31/2022,25.51421928,25.61668701,25.37759723,25.37759723,7035574
2/1/2022,25.4459095,25.61668747,25.34344335,25.58253156,4688510
2/2/2022,25.10435677,25.61669074,25.03604494,25.48006866,6386366
2/3/2022,25.20681953,25.27513135,25.07019748,25.17266363,2341339
2/6/2022,25.13850975,25.17266408,24.93357587,24.93357587,3721232
2/7/2022,25.30928802,25.30928802,25.00188641,25.13851005,4843454
2/8/2022,25.4459095,25.6508418,25.30928744,25.30928744,6335674
2/9/2022,25.37759972,25.44591154,25.24097765,25.44591154,2928391
2/10/2022,25.48006821,25.54837846,25.24097839,25.27513431,4019989
2/13/2022,25.30928802,25.61668806,25.2068203,25.51422033,7390719
2/14/2022,25.48006821,25.48006821,25.20682248,25.30929022,5031474
2/15/2022,25.48006821,25.61669028,25.41175638,25.41175638,6960615
2/16/2022,25.78746414,25.78746414,25.41175231,25.48006413,10062856
2/17/2022,25.78746414,25.88993029,25.61668618,25.78746414,11625549
2/20/2022,25.75331116,25.88993323,25.68500091,25.71915525,6330190
2/21/2022,26.81213379,27.46109138,25.75331156,25.75331156,48049145
2/23/2022,27.70017433,27.73432866,26.64134921,26.81212715,34867798
2/24/2022,28.24666595,28.86146598,27.15368637,27.56355411,55009065
2/27/2022,27.973423,28.65653488,27.56355525,28.24666712,29876642
2/28/2022,28.38328552,28.38328552,27.83679733,28.00757528,29778557
3/1/2022,28.31498146,28.51991378,28.2125153,28.3491358,15057987
3/2/2022,29.40795708,29.4762689,28.4174467,28.4174467,47862502
3/3/2022,30.26184654,30.74002614,29.68120079,29.71535828,38247268
3/6/2022,30.46678734,30.84249769,30.33016367,30.74003152,29569318
3/7/2022,30.603405,31.42314061,30.53509317,31.08158463,36091703
3/8/2022,30.46678734,30.87665203,29.57873982,30.74003152,29356481
3/9/2022,29.57872963,30.7058666,29.57872963,30.67170912,16874180
3/10/2022,28.07588768,29.2713334,27.80264358,29.10055544,45446981
3/13/2022,27.29031372,28.45160212,27.25615623,28.07589182,24656964
3/14/2022,26.84628868,27.63186669,26.84628868,27.18784461,29155972
3/15/2022,26.47057724,26.77797886,26.29979926,26.50473473,14738124
3/16/2022,28.00758171,28.00758171,26.53889158,26.64135775,23529578
3/17/2022,28.5882225,28.5882225,27.46108857,27.90511064,27495657
3/20/2022,29.54457855,29.98860063,28.99809032,29.03224466,27731094
3/21/2022,29.33965302,29.85198703,29.16887501,29.85198703,19634980
3/22/2022,29.44211197,29.51042378,29.06640171,29.51042378,11194097
3/23/2022,29.10055733,29.2713353,28.65653523,29.2713353,11625262
3/24/2022,29.10055733,29.44211327,29.03224551,29.20302348,7901457
3/27/2022,28.5882225,29.03224458,28.38328705,28.92977843,12627460
3/28/2022,28.72484779,28.79315646,28.38328869,28.55406667,8079047
3/29/2022,28.6223774,28.69068921,28.51991125,28.65653488,5271077
3/30/2022,28.48575401,28.69068629,28.17835244,28.62237448,5099495
3/31/2022,29.44211197,29.44211197,28.2125119,28.48575601,14251226
4/3/2022,29.3054924,29.44211605,29.03224825,29.27133807,7373116
4/4/2022,29.3054924,29.3054924,29.3054924,29.3054924,0
4/5/2022,29.37380409,29.47627025,29.23718044,29.44211592,5635854
4/6/2022,29.37380409,29.44211592,29.23718044,29.37380409,7276769
4/7/2022,29.27133369,29.33964551,29.13471006,29.33964551,4650972
4/10/2022,29.23717499,29.37379861,29.20302066,29.3054868,3566496
4/11/2022,29.16886711,29.3737994,29.1005553,29.20302144,5078893
4/12/2022,29.37380409,29.81782622,29.13471428,29.16887177,12503670
4/13/2022,29.13471222,29.44211383,29.06640355,29.37380201,6388738
4/14/2022,29.37380409,29.37380409,28.9639363,29.13471428,5554319
4/17/2022,29.20302773,29.30549389,29.16887339,29.30549389,3127790
4/18/2022,29.23717499,29.3054868,29.13470885,29.16886633,2439598
4/19/2022,29.03224754,29.33964917,29.03224754,29.27133735,6320639
4/20/2022,29.64704323,29.64704323,29.13470936,29.3396448,17940938
4/21/2022,29.37380409,29.7495144,29.30549227,29.64704824,8970735
4/24/2022,29.37380409,29.37380409,29.20302611,29.30549227,3569825
4/25/2022,29.3054924,29.37380423,29.20302624,29.33964989,5490722
4/26/2022,29.61289406,29.64704839,29.30549242,29.37380425,8643264
4/27/2022,30.29600525,30.5350919,29.5445815,29.61289332,15690322
4/28/2022,30.67171478,30.67171478,30.36431631,30.56924863,15921136
5/8/2022,31.32067299,31.49145097,30.53509175,30.60340357,16868487
5/9/2022,31.38898849,31.59392401,31.21821363,31.32067981,15428569
5/10/2022,31.38898849,31.55976651,30.91081193,31.38898849,11566972
5/11/2022,31.08158875,31.52561095,31.08158875,31.2865211,8919220
5/12/2022,30.53509331,31.08158477,29.988605,31.08158477,16990323
5/15/2022,31.82276154,32.23604415,30.62048282,31.55976179,18045682
5/16/2022,31.9354763,32.57418324,31.71004884,31.78519028,18335066
5/17/2022,30.95862007,31.9354712,30.47019608,31.9354712,18747976
5/18/2022,30.58290482,31.25918383,30.43261884,30.99618731,14996814
5/19/2022,29.86905861,30.24476889,29.68120032,30.09448288,13330533
5/22/2022,29.45576859,30.13204755,29.15519981,30.05690614,8822931
5/23/2022,29.68120384,29.68120384,29.26792123,29.56849327,7205157
5/24/2022,30.4158802,30.45375599,29.6204442,29.8855906,12548662
5/25/2022,31.05980301,31.24919147,30.45375548,30.45375548,8705368
5/26/2022,30.83253098,31.40069627,30.64314254,31.1355531,8018908
5/29/2022,31.32494736,31.43858107,31.13555889,31.13555889,8205951
5/30/2022,31.40070534,31.62797279,31.21131685,31.32495058,11719717
5/31/2022,31.74160576,31.81736052,31.24919507,31.665851,35954528
6/1/2022,31.09768486,31.70372933,31.09768486,31.70372933,5926800
6/2/2022,30.45376205,31.05980971,30.45376205,31.05980971,6805777
6/5/2022,30.79466248,30.87041724,30.52951922,30.52951922,4625700
6/6/2022,31.05980301,31.09767879,30.83253558,30.83253558,5437804
6/7/2022,30.68102455,31.09768046,30.68102455,31.05980467,3739451
6/8/2022,30.75677681,30.94616844,30.60526732,30.71890103,2834378
6/9/2022,30.60526848,30.90829066,30.41588002,30.79465694,5776926
6/12/2022,29.69619942,30.37799846,29.65832046,30.37799846,8041691
6/13/2022,29.84771538,29.99922808,29.01440349,29.54469316,10677861
6/14/2022,29.58257294,29.99922889,29.24167174,29.84771619,6514281
6/15/2022,29.12803459,29.69620318,29.09015563,29.5446905,6336284
6/16/2022,29.16592026,29.50681831,29.12804128,29.12804128,9292529
6/19/2022,27.99170113,28.86289192,27.99170113,28.82501296,9260147
6/20/2022,27.95382309,28.33260323,27.68867985,27.95382309,8654467
6/21/2022,28.40835953,28.63562699,28.06745834,28.10533731,6088788
6/22/2022,28.18109131,28.48411352,28.02958179,28.48411352,4761763
6/23/2022,28.18109131,28.48411352,28.10533655,28.21897028,5075703
6/26/2022,28.52199173,28.67350124,28.44623697,28.44623697,3266113
6/27/2022,28.48410988,28.63562256,28.40835513,28.63562256,3370535
6/28/2022,29.4310627,29.4310627,28.52199595,28.52199595,6143678
6/29/2022,29.69619942,29.99922157,29.16590986,29.39317727,6250515
6/30/2022,29.39318085,29.69620304,29.35530188,29.69620304,8449684
7/3/2022,29.27954674,29.50681099,29.0522793,29.43105624,1763140
7/4/2022,28.90077019,29.16591662,28.7113817,29.16591662,3961053
7/5/2022,29.01440048,29.09015523,28.78713305,28.90076677,2635732
7/6/2022,28.74925613,28.82501088,28.55986767,28.74925613,6128310
7/13/2022,27.76443481,28.48411296,27.76443481,28.4083582,10024366
7/14/2022,27.46141434,27.95382506,27.3477806,27.80231553,4946062
7/17/2022,27.99170113,28.14321381,27.57504521,27.7265579,3414552
7/18/2022,29.16592026,29.16592026,28.02958599,28.02958599,6487923
7/19/2022,29.3553009,29.54468937,28.86289026,29.16591244,4877327
7/20/2022,29.46893692,29.54469168,29.20379051,29.31742423,3764926
7/21/2022,29.27954674,29.50681099,29.24166777,29.50681099,3326261
7/24/2022,29.31742477,29.39318271,28.97652678,29.16591526,2069603
7/25/2022,29.24166298,29.46893037,29.12802928,29.16590824,3996118
7/26/2022,29.39318085,29.43105663,29.12803445,29.31742292,3051738
7/27/2022,30.11285973,30.18861448,29.35530265,29.54469112,8446526
7/28/2022,30.07498169,30.34012493,30.07498169,30.26437017,12237404
7/31/2022,30.11285973,30.34012399,30.07498076,30.07498076,6181844
8/1/2022,30.34012032,30.37799928,30.07497712,30.11285608,9908784
8/2/2022,30.18860626,30.34011573,29.69619573,30.30223995,7012434
8/3/2022,30.18860626,30.18860626,29.92345993,30.11285153,3223353
8/4/2022,30.07498169,30.18861541,29.99922693,30.07498169,3226778
8/7/2022,29.73408318,29.99922962,29.69620738,29.99922962,2103791
8/8/2022,29.77195549,29.96134395,29.65832178,29.77195549,3262293
8/9/2022,30.15073586,30.18861482,29.62044621,29.7719589,8987535
8/10/2022,30.18860626,30.34011573,29.96133888,30.15072731,5880068
8/11/2022,30.90829468,30.90829468,30.22649549,30.22649549,10216671
8/14/2022,30.64315033,31.13556102,30.52951661,30.90829357,8740202
8/15/2022,30.64315033,30.64315033,30.18861543,30.60527136,5539893
8/16/2022,30.15073586,30.56739178,30.15073586,30.56739178,5862157
8/17/2022,30.15073586,30.18861482,29.88559262,30.15073586,4423357
8/18/2022,29.92346954,30.22649493,29.92346954,30.11286121,3533927
8/21/2022,29.69619942,29.96134261,29.6204415,29.92346365,2568305
8/22/2022,29.59675598,29.78770222,29.4821876,29.78770222,4258024
8/23/2022,29.32942963,29.71132531,29.32942963,29.48218854,2628820
8/24/2022,29.90227127,30.01683965,29.32942935,29.36761988,3932121
8/25/2022,30.05503464,30.09322197,29.82589784,30.09322197,2550359
8/28/2022,29.55856895,30.05503307,29.52038163,29.86408361,3869448
8/29/2022,29.36762047,29.74951295,29.32942994,29.55856671,4855037
8/30/2022,29.13848686,29.74951618,29.13848686,29.67313832,8698024
8/31/2022,28.64202499,29.2530543,28.64202499,29.1384859,9711090
9/1/2022,28.3365078,28.71840028,28.14556156,28.64202242,9360063
9/4/2022,28.7565918,28.7565918,28.22194039,28.33650877,3123786
9/5/2022,28.64202499,28.87116178,28.64202499,28.75659339,4554112
9/6/2022,28.37470055,28.90934878,28.37470055,28.64202466,6499271
9/7/2022,28.18375015,28.56564585,28.18375015,28.41288693,4856111
9/8/2022,27.9164257,28.2983182,27.9164257,28.22194034,5267568
9/11/2022,28.3365078,28.56564457,28.18374888,28.18374888,3830339
9/12/2022,28.45107269,28.60382838,28.2983138,28.45107269,4500965
9/13/2022,28.41288757,28.5656465,28.41288757,28.45107811,4480298
9/14/2022,28.26013374,28.52745787,28.10737481,28.33651161,4253405
9/15/2022,27.87823296,28.71839893,27.87823296,28.29831594,10854219
9/18/2022,27.6872921,28.06918463,27.53453637,27.95461944,4282881
9/19/2022,27.49634361,27.80185826,27.49634361,27.68728986,4947747
9/20/2022,27.64909744,27.7254785,27.57271959,27.57271959,3310346
9/21/2022,27.49634361,27.68728986,27.49634361,27.68728986,4136874
9/25/2022,26.77074623,27.26720713,26.7325557,27.26720713,7394772
9/26/2022,26.0069561,26.77074427,26.0069561,26.73255374,11104718
9/27/2022,26.31246948,26.46522839,25.96876595,26.08333433,8792238
9/28/2022,26.65617561,26.99988077,26.27428153,26.5034183,7244436
9/29/2022,27.38177299,27.38177299,26.96168999,26.99988052,5390104
10/2/2022,27.30539703,27.38177489,26.96169186,27.34358436,3100834
10/3/2022,27.30539703,27.72548006,27.19082864,27.34358436,7254248
10/4/2022,27.30539703,27.30539703,27.30539703,27.30539703,0
10/5/2022,27.45815086,27.76366548,27.30539516,27.53453192,6495208
10/6/2022,27.49634361,27.64909933,27.45815308,27.64909933,4513199
10/9/2022,27.49634361,27.64909933,27.41996575,27.49634361,3527398
10/10/2022,27.30539703,27.57272114,27.30539703,27.49634328,2795564
10/11/2022,27.2672081,27.30539863,27.07626184,27.30539863,3324350
10/12/2022,27.2672081,27.30539863,27.07626184,27.2672081,2689887
10/13/2022,27.03807068,27.22901694,27.03807068,27.19082961,2196674
10/16/2022,26.73255157,27.03806618,26.50341643,26.96168833,2919621
10/17/2022,26.88531113,27.03806683,26.65617437,26.73255222,9779287
10/18/2022,27.19082832,27.19082832,26.96169154,26.96169154,4683995
10/19/2022,27.30539703,27.34358436,27.03806972,27.11445078,5044389
10/20/2022,27.53453636,27.53453636,27.26720902,27.30539956,7209833
10/23/2022,27.87823296,28.06917919,27.57271835,27.57271835,4821944
10/24/2022,27.87823296,27.87823296,27.57271835,27.72547725,5637526
10/25/2022,27.30539703,27.91642631,27.19082864,27.87823578,4846945
10/26/2022,26.80893326,27.41996411,26.65617595,27.41996411,6900655
10/27/2022,26.50341988,27.19082862,26.50341988,26.80893452,15143912
10/30/2022,26.54161072,26.84712538,26.50342179,26.84712538,3103108
10/31/2022,26.65617561,26.73255347,26.38884992,26.73255347,5511944
11/1/2022,26.61798477,26.88531045,26.38884802,26.73255154,5753594
11/2/2022,26.27428246,26.84712279,26.15971407,26.61798762,12142584
11/3/2022,26.19790459,26.31247137,25.96876781,26.19790459,7638142
11/6/2022,26.61798477,26.73255154,26.38884802,26.46522747,5991056
11/7/2022,26.69436646,26.69436646,26.38885181,26.57979806,8498694
11/8/2022,26.65617561,26.65617561,26.46522938,26.61798669,4600329
11/9/2022,26.44018364,26.67143786,26.40163992,26.67143786,3749322
11/10/2022,26.36310005,26.40164216,26.20893002,26.28601584,4269896
11/13/2022,26.51726913,26.70998288,26.36309911,26.51726913,3371156
11/14/2022,26.01621819,26.44018619,26.01621819,26.44018619,12008868
11/15/2022,25.55370331,26.05475708,25.39953329,26.01621498,9075031
11/16/2022,25.97767067,25.97767067,25.2453627,25.55370273,7382536
11/17/2022,25.97767067,26.13184068,25.82350066,26.05475648,4807159
11/20/2022,25.93912888,26.01621469,25.82350096,26.01621469,2450870
11/21/2022,25.51516342,25.93913141,25.43807922,25.93913141,4234353
11/22/2022,25.74641609,25.862044,25.36099026,25.51516027,3744145
11/24/2022,25.59224892,25.74641894,25.43807889,25.74641894,3342737
11/27/2022,25.47661781,25.59224572,25.43807572,25.59224572,2275394
11/28/2022,24.82139587,25.36099175,24.82139587,25.32244965,6954732
11/29/2022,25.59224892,25.59224892,25.09119511,25.12973722,6473553
11/30/2022,25.82350349,25.82350349,25.39953551,25.55370554,10117552
12/1/2022,25.51516342,25.90058931,25.47662132,25.82350348,3923112
12/4/2022,25.43808174,25.59225179,25.28391008,25.51516596,3201949
12/5/2022,24.89848328,25.47662129,24.89848328,25.43807919,5514584
12/6/2022,24.78285408,25.09119412,24.66722616,24.898482,6623720
12/7/2022,24.4745121,24.89848003,24.4745121,24.82139422,5974599
12/8/2022,24.20471382,24.70576594,23.9349159,24.66722384,9045545
12/11/2022,23.78074837,24.32034426,23.66512045,24.20471634,5781856
12/12/2022,23.3182373,23.85783156,23.12552357,23.78074736,9248818
12/13/2022,23.62657547,24.08908548,23.39531965,23.43386175,8453920
12/14/2022,23.85783386,24.12763182,23.70366383,23.89637758,4911910
12/15/2022,23.93491936,23.93491936,23.74220722,23.89637725,36534291
12/18/2022,23.78074837,23.97346049,23.74220627,23.93491839,3068912
12/19/2022,23.85783386,23.85783386,23.5494938,23.85783386,4836051
12/20/2022,23.89637566,23.89637566,23.5109498,23.85783194,4599450
12/21/2022,23.89637566,23.93491776,23.74220564,23.89637566,2568511
12/22/2022,23.97346115,24.05054697,23.85783323,23.89637695,2690249
12/25/2022,24.20471382,24.24325592,23.973458,24.05054381,3253701
12/26/2022,24.20471382,24.32034173,24.16617172,24.24325592,2194215
12/27/2022,24.66722679,24.82139682,24.20471671,24.20471671,5551469
12/28/2022,24.82139587,24.82139587,24.55159793,24.66722585,3975053
12/29/2022,24.74431229,24.82139649,24.62868436,24.82139649,5744886
1/1/2023,24.97556305,24.97556305,24.74430885,24.78285095,1569087
1/2/2023,24.78285408,25.05265202,24.78285408,25.05265202,4693364
1/3/2023,24.78285408,24.78285408,24.78285408,24.78285408,0
1/4/2023,24.43597031,24.78285407,24.320344,24.74431197,4618455
1/5/2023,24.32034492,24.43597123,24.05054697,24.43597123,4797670
1/8/2023,24.28179932,24.32034303,24.20471512,24.32034303,2074569
1/9/2023,24.43597031,24.55159823,24.28180028,24.28180028,4194627
1/10/2023,24.5515976,24.5515976,24.39742758,24.47451339,4766331
1/11/2023,24.5515976,24.5515976,24.39742758,24.5515976,2897814
1/12/2023,24.78285408,24.78285408,24.47451404,24.51305614,5219232
1/15/2023,24.74431229,24.85993859,24.70576857,24.78285439,2910536
1/16/2023,24.70577049,24.74431421,24.59014418,24.70577049,2872567
1/17/2023,24.74431229,24.74431229,24.51305644,24.62868436,3066789
1/18/2023,24.74431229,24.74431229,24.51305644,24.62868436,3066789
1/19/2023,24.82139587,24.89848169,24.59014165,24.66722585,5009446
1/22/2023,25.01411057,25.09119477,24.85993892,24.85993892,5923673
1/23/2023,25.43808174,25.43808174,25.01411371,25.01411371,7005302
1/24/2023,25.59224892,25.63079102,25.39953517,25.43807889,5809266
1/25/2023,25.51516342,25.59224925,24.66722745,25.59224925,7670790
1/26/2023,25.36099052,25.55370264,25.36099052,25.51516054,4469603
1/29/2023,25.43808174,25.47662385,25.28391008,25.28391008,3784113
1/30/2023,25.43808174,25.51516596,25.28391008,25.43808174,6385128
1/31/2023,25.39953423,25.43807794,25.2068221,25.43807794,5410044
2/1/2023,25.36099052,25.36099052,25.16827841,25.24536261,2477928
2/2/2023,25.12973595,25.32244968,25.01410964,25.24536387,4652997
2/5/2023,24.74431229,25.09119444,24.62868436,25.09119444,3286226
2/6/2023,24.66722679,24.70576889,24.39742884,24.66722679,4815668
2/7/2023,24.74431229,25.01411023,24.62868436,25.01411023,7435173
2/8/2023,25.05265045,25.05265045,24.70576671,24.74431043,4280361
2/9/2023,24.97556305,25.05264886,24.82139305,25.05264886,6592963
2/12/2023,25.01411057,25.09119477,24.89848264,24.93702474,2937079
2/13/2023,25.43808174,25.51516596,24.93702788,24.97556999,8520087
2/14/2023,25.39953423,25.51516215,25.2839063,25.43807794,5141869
2/15/2023,25.59224892,25.59224892,25.12973722,25.16828094,5761522
2/16/2023,25.47661781,25.66932992,25.47661781,25.59224572,2921620
2/19/2023,25.28390503,25.47661876,25.20682083,25.43807666,1943225
